Amazon Centers,"","","","","","","",Amazon Center Geocode,"","","","","","","","","","","","","","","",Amazon Center Location,"","",Nearest Restaurant,"","","","","","","",""
MongoDB ID,Code,Type,Address,City,State,Zip,"",Address,City,State,Zip,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,County,Country,Source,"",Type,Coordinates,"",Distance (Miles),RVP,AD,Restaurant #,Name,Address,City,State,Zip
5f8f6f2cdc929b48ad806568,EWR6,FC,275 Omar Avenue,Avenel,NJ,07001,"",,Avenel,NJ,07001,40.582619,-74.257478,1,rooftop,275,Omar Ave,false,false,Middlesex County,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)","",Point,"[-74.257478, 40.582619]","",10.83155545714341,"","",59,New Brunswick,51 US Hwy 1,New Brunswick,NJ,08901
5f8f6f2cdc929b48ad806569,EWR9,FC,8003 Industrial Avenue,Carteret,NJ,07008,"",,Carteret,NJ,07008,40.596692,-74.226742,1,rooftop,8003,Industrial Ave,false,false,Middlesex County,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)","",Point,"[-74.226742, 40.596692]","",12.701371611076812,"","",59,New Brunswick,51 US Hwy 1,New Brunswick,NJ,08901
5f8f6f2cdc929b48ad80656a,EWR7,FC,275 Omar Avenue,Avenel,NJ,07001,"",,Avenel,NJ,07001,40.582619,-74.257478,1,rooftop,275,Omar Ave,false,false,Middlesex County,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)","",Point,"[-74.257478, 40.582619]","",10.83155545714341,"","",59,New Brunswick,51 US Hwy 1,New Brunswick,NJ,08901
5f8f6f2cdc929b48ad80656b,LGA8,FC,380 Middlesex Avenue,Carteret,NJ,07008,"",,Carteret,NJ,07008,40.564059,-74.221066,1,rooftop,380,Middlesex Ave,false,false,Middlesex County,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)","",Point,"[-74.221066, 40.564059]","",11.718016582518992,"","",59,New Brunswick,51 US Hwy 1,New Brunswick,NJ,08901
5f8f6f2cdc929b48ad80656c,LGA9,FC,2170 State Route 27,Edison,NJ,08817-3332,"",,Edison,NJ,08817,40.529204,-74.382838,1,rooftop,2170,Lincoln Hwy,false,false,Middlesex County,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)","",Point,"[-74.382838, 40.529204]","",3.6238656978475285,"","",59,New Brunswick,51 US Hwy 1,New Brunswick,NJ,08901
5f8f6f2cdc929b48ad80656d,LGA7,FC,380 Middlesex Avenue,Carteret,NJ,07008,"",,Carteret,NJ,07008,40.564059,-74.221066,1,rooftop,380,Middlesex Ave,false,false,Middlesex County,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)","",Point,"[-74.221066, 40.564059]","",11.718016582518992,"","",59,New Brunswick,51 US Hwy 1,New Brunswick,NJ,08901
5f8f6f2cdc929b48ad80656e,ABE8,FC,309 Cedar Lane,Florence Township,NJ,08518,"",,Florence,NJ,08518,40.11803,-74.795966,0.87,range_interpolation,309,Cedar St,false,false,Burlington County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-74.795966, 40.11803]","",8.269012625060256,"","",149,Neshaminy Mall,901 Neshaminy Mall,Bensalem,PA,19020
5f8f6f2cdc929b48ad80656f,LGA6,FC,8003 Industrial Ave.,Carteret,NJ,07008,"",,Carteret,NJ,07008,40.596692,-74.226742,1,rooftop,8003,Industrial Ave,false,false,Middlesex County,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)","",Point,"[-74.226742, 40.596692]","",12.701371611076812,"","",59,New Brunswick,51 US Hwy 1,New Brunswick,NJ,08901
5f8f6f2cdc929b48ad806570,EWR8,FC,698 US-46,Teterboro,NJ,07608,"",,Teterboro,NJ,07608,40.862529,-74.06002,1,range_interpolation,698,US Rte 46,false,false,Bergen County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-74.06002, 40.862529]","",3.7969843754297847,"","",61,Paramus,71 S. State Rt. 17,Paramus,NJ,07652
5f8f6f2cdc929b48ad806571,TEB6,FC,22 Highstown-Cranbury Station Road,Cranbury Township,NJ,08512,"",,Cranbury,NJ,08512,40.323116,-74.516597,0.33,place,false,false,false,false,Middlesex County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-74.516597, 40.323116]","",9.458601414371099,"","",72,Princeton,3567 US Route One,Princeton,NJ,08540
5f8f6f2cdc929b48ad806573,TTN2,FC,343 Half Acre Rd,Cranbury Township,NJ,08512,"",,Cranbury,NJ,08512,40.3156,-74.501031,1,range_interpolation,343,Half Acre Rd,false,false,Middlesex County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-74.501031, 40.3156]","",10.355990082742217,"","",72,Princeton,3567 US Route One,Princeton,NJ,08540
5f8f6f2cdc929b48ad806574,ACY2,FC,1101 E Pearl St,Burlington,NJ,08016,"",,Burlington,NJ,08016,40.083944,-74.84171,1,rooftop,1101,E Pearl St,false,false,Burlington County,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)","",Point,"[-74.84171, 40.083944]","",5.970450443668485,"","",149,Neshaminy Mall,901 Neshaminy Mall,Bensalem,PA,19020
5f8f6f2cdc929b48ad806575,LGA5/HNE1,FC,2205 State Route 27,Edison,NJ,08817-3332,"",,Edison,NJ,08817,40.533251,-74.382064,1,rooftop,2205,Lincoln Hwy,false,false,Middlesex County,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)","",Point,"[-74.382064, 40.533251]","",3.887872469166857,"","",59,New Brunswick,51 US Hwy 1,New Brunswick,NJ,08901
5f8f6f2cdc929b48ad806576,ACY1,FC,240 Mantua Grove Rd,West Deptford,NJ,08066,"",,West Deptford,NJ,08066,39.827613,-75.220539,1,range_interpolation,240,Mantua Grove Rd,false,false,Gloucester County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-75.220539, 39.827613]","",15.736511709070415,"","",166,Mt. Laurel,4160 Church Rd,Mt. Laurel,NJ,08054
5f8f6f2cdc929b48ad806577,FBA Prep Service,false,false,East Hanover,NJ,false,"",,East Hanover,NJ,07936,40.816349,-74.367747,1,place,false,false,false,false,Morris County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-74.367747, 40.816349]","",9.297584710111915,"","",39,Woodland Park,1738 Route 46 West,Woodland Park,NJ,07424
5f8f6f2cdc929b48ad806578,XUSQ,FC,152 Route 206,Hillsborough,NJ,08844,"",,Hillsborough,NJ,08844,40.537374,-74.623716,1,rooftop,152,US Highway 206,false,false,Somerset County,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)","",Point,"[-74.623716, 40.537374]","",11.464337304131307,"","",59,New Brunswick,51 US Hwy 1,New Brunswick,NJ,08901
5f8f6f2cdc929b48ad806579,FBA Prep Service,false,false,West Orange,NJ,false,"",,West Orange,NJ,07052,40.789944,-74.22719,1,place,false,false,false,false,Essex County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-74.22719, 40.789944]","",6.758938460552827,"","",39,Woodland Park,1738 Route 46 West,Woodland Park,NJ,07424
5f8f6f2cdc929b48ad80657d,IVSC,FC,1225 Forest Pkwy,West Deptford,NJ,08066,"",,Paulsboro,NJ,08066,39.828875,-75.213163,1,rooftop,1225,Forest Pkwy,false,false,Gloucester County,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)","",Point,"[-75.213163, 39.828875]","",15.345008102642078,"","",166,Mt. Laurel,4160 Church Rd,Mt. Laurel,NJ,08054
5f8f6f2cdc929b48ad80657e,JFK8/DYY6,FC,566 Gulf Ave,Staten Island,NY,10314,"",,Staten Island,NY,10314,40.615876,-74.188077,1,rooftop,566,Gulf Ave,false,false,Richmond County,US,City of New York,"",Point,"[-74.188077, 40.615876]","",15.120227571999381,"","",59,New Brunswick,51 US Hwy 1,New Brunswick,NJ,08901
5f8f6f2cdc929b48ad806581,CLT5,SC,1745 Derita Road,Concord,NC,28027,"",,Concord,NC,28027,35.389719,-80.718882,1,range_interpolation,1745,Derita Rd,false,false,Cabarrus County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-80.718882, 35.389719]","",1.4057155602908582,"","",117,Concord Mills,8001 Concord Mills Blvd,Concord,NC,28027
5f8f6f2cdc929b48ad806583,CLT3,FC,6500 Davidson Hwy,Concord,NC,28027,"",,Concord,NC,28027,35.437409,-80.686778,1,rooftop,6500,Davidson Hwy,false,false,Cabarrus County,US,Cabarrus,"",Point,"[-80.686778, 35.437409]","",4.978030723520172,"","",117,Concord Mills,8001 Concord Mills Blvd,Concord,NC,28027
5f8f6f2cdc929b48ad806585,RDU5,SC,1805 TW Alexander Drive,Durham,NC,27703,"",,Durham,NC,27703,35.923119,-78.831287,1,rooftop,1805,T W Alexander Dr,false,false,Durham County,US,Durham,"",Point,"[-78.831287, 35.923119]","",11.201940398115468,"","",38,Cary,1102 Walnut St,Cary,NC,27511
5f8f6f2cdc929b48ad806586,CLT4,FC,8000 Tuckaseegee Rd,Charlotte,NC,28214,"",,Charlotte,NC,28214,35.244875,-80.964169,1,rooftop,8000,Tuckaseegee Rd,false,false,Mecklenburg County,US,Mecklenburg,"",Point,"[-80.964169, 35.244875]","",9.39701359083443,"","",186,Northlake,8315 Northlake Commons Blvd,Charlotte,NC,28216
5f8f6f2cdc929b48ad806587,CLT9,FC,3620 Reeves Ridge Rd,Charlotte,NC,28214,"",,Charlotte,NC,28214,35.261079,-80.984199,1,rooftop,3620,Reeves Ridge Dr,false,false,Mecklenburg County,US,Mecklenburg,"",Point,"[-80.984199, 35.261079]","",8.572694757188284,"","",191,Gastonia,2409 E. Franklin Blvd,Gastonia,NC,28054
5f8f6f2cdc929b48ad806588,CLT2,FC,10240 Old Dowd Rd,Charlotte,NC,28214,"",,Charlotte,NC,28214,35.245937,-80.996746,1,rooftop,10240,Old Dowd Rd,false,false,Mecklenburg County,US,Mecklenburg,"",Point,"[-80.996746, 35.245937]","",7.931156227900865,"","",191,Gastonia,2409 E. Franklin Blvd,Gastonia,NC,28054
5f8f6f2cdc929b48ad80658a,RDU1,FC,4851 Jones Sausage Rd,Garner,NC,27529,"",,Garner,NC,27529,35.714803,-78.586903,1,rooftop,4851,Jones Sausage Rd,false,false,Wake County,US,Wake,"",Point,"[-78.586903, 35.714803]","",10.634655728012229,"","",38,Cary,1102 Walnut St,Cary,NC,27511
5f8f6f2cdc929b48ad80658c,CMH1,FC,11903 National Road SW,Etna,OH,43062,"",,Etna,OH,43062,39.956792,-82.709619,1,range_interpolation,11903,National Rd SW,false,false,Licking County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-82.709619, 39.956792]","",13.035551176060123,"","",73,Morse Rd,4175 Morse Crossing,Columbus,OH,43219
5f8f6f2cdc929b48ad80658e,CMH2,FC,2700 Rohr Road,Groveport,OH,43125,"",,Groveport,OH,43125,39.843306,-82.930051,1,rooftop,2700,Rohr Rd,false,false,Franklin County,US,Franklin,"",Point,"[-82.930051, 39.843306]","",14.720863569457707,"","",73,Morse Rd,4175 Morse Crossing,Columbus,OH,43219
5f8f6f2cdc929b48ad806592,POH1,FC,3880 Groveport Rd,Obetz,OH,43207,"",,Obetz,OH,43207,39.887341,-82.953426,1,rooftop,3880,Groveport Rd,false,false,Franklin County,US,Franklin,"",Point,"[-82.953426, 39.887341]","",11.80615711103664,"","",73,Morse Rd,4175 Morse Crossing,Columbus,OH,43219
5f8f6f2cdc929b48ad806597,CMH6/HCM1,FC,3538 TradePort Court,Lockbourne,OH,43137,"",,Lockbourne,OH,43137,39.78233,-82.947827,1,rooftop,3538,Tradeport Ct,false,false,Pickaway County,US,Pickaway,"",Point,"[-82.947827, 39.78233]","",18.988949160380535,"","",73,Morse Rd,4175 Morse Crossing,Columbus,OH,43219
5f8f6f2cdc929b48ad806598,OKC1,FC,9201 S Portland Ave,Oklahoma City,OK,73159,"",,Oklahoma City,OK,73159,35.374806,-97.581178,1,rooftop,9201,S Portland Ave,false,false,Cleveland County,US,Oklahoma,"",Point,"[-97.581178, 35.374806]","",3.7986275130557896,"","",202,I-240,544 Interstate 240,Oklahoma City,OK,73139
5f8f6f2cdc929b48ad80659a,TUL2,FC,4040 N 125th East Ave,Tulsa,OK,74116,"",,Tulsa,OK,74146,36.104984,-95.837809,0.6,range_interpolation,4040,S 125th East Ave,false,false,Tulsa County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-95.837809, 36.104984]","",3.8332547496935803,"","",22,Woodland Hills,8702 E. 71st Street South,Tulsa,OK,74133
5f8f6f2cdc929b48ad80659d,CMH2,FC,6050 Gateway Court,Groveport,OH,43125,"",,Groveport,OH,43125,39.848553,-82.932182,1,rooftop,6050,Gateway Ct,false,false,Franklin County,US,City of Columbus,"",Point,"[-82.932182, 39.848553]","",14.363351041001373,"","",73,Morse Rd,4175 Morse Crossing,Columbus,OH,43219
5f8f6f2cdc929b48ad8065a1,ABE2,FC,705 Boulder Drive,Breinigsville,PA,18031,"",,Trexlertown,PA,18087,40.557833,-75.614972,0.8,rooftop,705,Boulder Dr,false,false,Lehigh County,US,Lehigh,"",Point,"[-75.614972, 40.557833]","",11.938814413102278,"","",206,Airport Rd,909 Airport Center Dr,Allentown,PA,18109
5f8f6f2cdc929b48ad8065a4,ABE3,FC,650 Boulder Drive,Breinigsville,PA,18031,"",,Breinigsville,PA,18031,40.556358,-75.62176,1,rooftop,650,Boulder Dr,false,false,Lehigh County,US,Lehigh,"",Point,"[-75.62176, 40.556358]","",12.290336158841228,"","",206,Airport Rd,909 Airport Center Dr,Allentown,PA,18109
5f8f6f2cdc929b48ad8065a5,POH2,FC,1901 Beggrow St,Lockbourne,OH,43137,"",,Lockbourne,OH,43137,39.83768,-82.948884,1,rooftop,1901,Beggrow St,false,false,Franklin County,US,City of Columbus,"",Point,"[-82.948884, 39.83768]","",15.18183066925556,"","",73,Morse Rd,4175 Morse Crossing,Columbus,OH,43219
5f8f6f2cdc929b48ad8065a6,ABE4,FC,1610 Van Buren Rd.,Easton,PA,18045-1707,"",,Easton,PA,18045,40.740572,-75.277277,1,rooftop,1610,Van Buren Rd,false,false,Northampton County,US,Northampton,"",Point,"[-75.277277, 40.740572]","",9.831340730608822,"","",206,Airport Rd,909 Airport Center Dr,Allentown,PA,18109
5f8f6f2cdc929b48ad8065b1,ABE5,FC,2455 Boulevard of the Generals,Norristown,PA,19403,"",,Norristown,PA,19403,40.124608,-75.397217,1,rooftop,2455,Boul Of The Generals,false,false,Montgomery County,US,Montgomery,"",Point,"[-75.397217, 40.124608]","",14.205614834272552,"","",199,Exton,102 Bartlett Avenue,Exton,PA,19341
5f8f6f2cdc929b48ad8065b2,XUSG,FC,9645 West Hills Ct,Kutztown,PA,19530,"",,Kutztown,PA,19530,40.585691,-75.700284,1,rooftop,9645,W Hills Ct,false,false,Lehigh County,US,Lehigh,"",Point,"[-75.700284, 40.585691]","",15.09105916873205,"","",206,Airport Rd,909 Airport Center Dr,Allentown,PA,18109
5f8f6f2cdc929b48ad8065b3,TEN1,FC,1002 Patriot Pkwy,Reading,PA,19605,"",,Reading,PA,19605,40.374852,-75.9461,1,rooftop,1002,Patriot Py,false,false,Berks County,US,Berks,"",Point,"[-75.9461, 40.374852]","",2.0634802691742626,"","",208,Wyomissing,796 Woodland Rd,Wyomissing,PA,19610
5f8f6f2cdc929b48ad8065b6,RDG1,FC,3563 Mountain Rd,Hamburg,PA,19526,"",,Hamburg,PA,19526,40.521322,-76.102407,1,rooftop,3563,Mountain Rd,false,false,Berks County,US,Berks,"",Point,"[-76.102407, 40.521322]","",13.923185063405594,"","",208,Wyomissing,796 Woodland Rd,Wyomissing,PA,19610
5f8f6f2cdc929b48ad8065b8,GSP1,FC,402 John Dodd Road,Spartanburg,SC,29303-6312,"",,Spartanburg,SC,29303,35.009142,-82.028872,1,range_interpolation,402,John Dodd Rd,false,false,Spartanburg County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-82.028872, 35.009142]","",17.01031214783646,"","",34,Greenville,74 Beacon Dr,Greenville,SC,29615
5f8f6f2cdc929b48ad8065b9,XUSU,FC,845 Paragon Way,Rock Hill,SC,29730,"",,Rock Hill,SC,29730,34.962061,-80.973315,1,rooftop,845,Paragon Way,false,false,York County,US,City of Rock Hill,"",Point,"[-80.973315, 34.962061]","",13.475224656542242,"","",135,Providence Rd,10710 Providence Rd,Charlotte,NC,28277
5f8f6f2cdc929b48ad8065be,DFW1,FC,2700 Regent Boulevard,DFW Airport,TX,75261,"",,Irving,TX,75063,32.932083,-97.026254,0.8,rooftop,2700,Regent Blvd,false,false,Dallas County,US,Dallas,"",Point,"[-97.026254, 32.932083]","",3.713642422997697,"","",108,Valley Ranch,1220 Market Place,Irving,TX,75063
5f8f6f2cdc929b48ad8065c0,MEM4,FC,4055 New Allen Rd,Raliegh,TN,38128,"",,Memphis,TN,38128,35.221478,-89.956313,1,range_interpolation,4055,New Allen Rd,false,false,Shelby County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-89.956313, 35.221478]","",9.34539830626422,"","",40,Wolfchase,8101 Giacosa Dr,Memphis,TN,38133
5f8f6f2cdc929b48ad8065c2,DFW8,SC,2700 Regent Boulevard,DFW Airport,TX,75261,"",,Irving,TX,75063,32.932083,-97.026254,0.8,rooftop,2700,Regent Blvd,false,false,Dallas County,US,Dallas,"",Point,"[-97.026254, 32.932083]","",3.713642422997697,"","",108,Valley Ranch,1220 Market Place,Irving,TX,75063
5f8f6f2cdc929b48ad8065c5,DFW6,FC,940 W Bethel Road,Coppell,TX,75019-4424,"",,Coppell,TX,75019,32.957997,-97.016933,1,rooftop,940,W Bethel Rd,false,false,Dallas County,US,Dallas,"",Point,"[-97.016933, 32.957997]","",4.109486541553386,"","",108,Valley Ranch,1220 Market Place,Irving,TX,75063
5f8f6f2cdc929b48ad8065c6,FTW3/4,FC,15201 Heritage Parkway,Fort Worth,TX,76177-2517,"",,Fort Worth,TX,76177,33.00901,-97.295178,0.87,rooftop,15201,Heritage,false,false,Denton County,US,Tarrant,"",Point,"[-97.295178, 33.00901]","",4.625986042055188,"","",238,Roanoke,890 E Highway 114,Roanoke,TX,76262
5f8f6f2cdc929b48ad8065c7,DFW7,FC,700 Westport Parkway,Fort Worth,TX,76177-4513,"",,Haslet,TX,76052,32.971855,-97.337776,0.8,rooftop,700,Westport Pkwy,false,false,Tarrant County,US,Tarrant County,"",Point,"[-97.337776, 32.971855]","",7.295621869389121,"","",238,Roanoke,890 E Highway 114,Roanoke,TX,76262
5f8f6f2cdc929b48ad8065c9,FTW2,FC,2701 W Bethel Rd,Coppell,TX,75019-4424,"",,Coppell,TX,75019,32.951904,-97.027014,1,rooftop,2701,W Bethel Rd,false,false,Dallas County,US,Dallas,"",Point,"[-97.027014, 32.951904]","",4.317787600994903,"","",108,Valley Ranch,1220 Market Place,Irving,TX,75063
5f8f6f2cdc929b48ad8065cb,XUSB,FC,14900 Frye Road,Fort Worth,TX,76155,"",,Fort Worth,TX,76155,32.818379,-97.04308,1,rooftop,14900,Frye Rd,false,false,Tarrant County,US,Tarrant County,"",Point,"[-97.04308, 32.818379]","",3.2652111515484785,"","",4,Irving,2400 N. Belt Line Rd,Irving,TX,75062
5f8f6f2cdc929b48ad8065cd,FTW7,FC,944 W. Sandy Lake Rd,Coppell,TX,75019-3989,"",,Coppell,TX,75019,32.975147,-97.021498,1,rooftop,944,W Sandy Lake Rd,false,false,Dallas County,US,Dallas,"",Point,"[-97.021498, 32.975147]","",3.729022935088333,"","",17,Lewisville,1890 S. Stemmons Frwy,Lewisville,TX,75067
5f8f6f2cdc929b48ad8065ce,FTW8,FC,3351 Balmorhea Dr.,Dallas,TX,75241,"",,Lancaster,TX,75134,32.635864,-96.77232,0.9,rooftop,3351,Balmorhea Dr,false,false,Dallas County,US,Dallas,"",Point,"[-96.77232, 32.635864]","",3.6385591534940978,"","",86,Pleasant Run,1003 North I-35 E,DeSoto,TX,75115
5f8f6f2cdc929b48ad8065d4,PTX1,FC,2101 Danieldale Rd,Lancaster,TX,75134,"",,Lancaster,TX,75134,32.63336,-96.798866,1,rooftop,2101,Danieldale Rd,false,false,Dallas County,US,Dallas,"",Point,"[-96.798866, 32.63336]","",2.378109989225747,"","",86,Pleasant Run,1003 North I-35 E,DeSoto,TX,75115
5f8f6f2cdc929b48ad8065d5,FTW6,FC,2601 W Bethel Rd,Grapevine,TX,75261,"",,Coppell,TX,75019,32.951904,-97.027014,0.8,rooftop,2601,Bethel Rd,false,false,Dallas County,US,Dallas,"",Point,"[-97.027014, 32.951904]","",4.317787600994903,"","",108,Valley Ranch,1220 Market Place,Irving,TX,75063
5f8f6f2cdc929b48ad8065d7,DFW5,FC,4121 International Pkwy,Carrollton,TX,75007,"",,Carrollton,TX,75007,33.0199,-96.850716,1,rooftop,4121,International Pkwy,false,false,Denton County,US,City of Carrollton,"",Point,"[-96.850716, 33.0199]","",2.1409778372368193,"","",222,Willowbend,"5960 W. Parker Rd, Ste 210",Plano,TX,75093
5f8f6f2cdc929b48ad8065d9,DAL2,FC,2601 S. Airfield Dr,Irving,TX,75038,"",,Irving,TX,75063,32.932083,-97.026254,0.22,nearest_rooftop_match,2700,N Airfield Dr,false,false,Dallas County,US,Dallas,"",Point,"[-97.026254, 32.932083]","",3.713642422997697,"","",108,Valley Ranch,1220 Market Place,Irving,TX,75063
5f8f6f2cdc929b48ad8065da,DAL3,FC,1301 Chalk Hill Rd,Dallas,TX,75211,"",,Dallas,TX,75211,32.75605,-96.905303,1,rooftop,1301,Chalk Hill Rd,false,false,Dallas County,US,Dallas,"",Point,"[-96.905303, 32.75605]","",7.709415593303797,"","",4,Irving,2400 N. Belt Line Rd,Irving,TX,75062
5f8f6f2cdc929b48ad8065db,false,FC,1400 Southport Pkwy,Wilmer,TX,75172,"",,Wilmer,TX,75172,32.622122,-96.672921,1,rooftop,1400,Southport Pkwy,false,false,Dallas County,US,Dallas,"",Point,"[-96.672921, 32.622122]","",8.865250051465669,"","",86,Pleasant Run,1003 North I-35 E,DeSoto,TX,75115
5f8f6f2cdc929b48ad8065dc,false,FC,9155 Southlink Drive,Dallas,TX,75241,"",,Dallas,TX,75241,32.639647,-96.74468,1,rooftop,9155,Southlink Dr,false,false,Dallas County,US,Dallas,"",Point,"[-96.74468, 32.639647]","",5.162488743611665,"","",86,Pleasant Run,1003 North I-35 E,DeSoto,TX,75115
5f8f6f2cdc929b48ad8065de,false,FC,2000 Exchange Pkwy,Waco,TX,false,"",,Waco,TX,76701,31.552011,-97.1382,0.33,place,false,false,false,false,McLennan County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-97.1382, 31.552011]","",2.6301281259679703,"","",66,Waco,4320 W. Waco Dr,Waco,TX,76710
5f8f6f2cdc929b48ad8065e1,AFW1,FC,1511 NE Loop 820,Ft Worth,TX,76131,"",,Fort Worth,TX,76131,32.84203,-97.335204,1,range_interpolation,1511,NE Loop 820,false,false,Tarrant County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-97.335204, 32.84203]","",1.667817179058581,"","",92,Fossil Creek,6250 North Freeway,Fort Worth,TX,76137
5f8f6f2cdc929b48ad8065e3,FBA Prep Service,false,false,Tyler,TX,false,"",,Tyler,TX,75701,32.321937,-95.302223,1,place,false,false,false,false,Smith County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-95.302223, 32.321937]","",1.35303702501573,"","",50,Tyler,4301 Broadway,Tyler,TX,75703
5f8f6f2cdc929b48ad8065e7,BWI1,FC,45121 Global Plaza,Sterling,VA,20166,"",,Sterling,VA,20166,38.986069,-77.439878,1,rooftop,45121,Global Plz,false,false,Loudoun County,US,Loudoun,"",Point,"[-77.439878, 38.986069]","",4.822496691243748,"","",41,Reston,11880 Spectrum Ctr,Reston,VA,20190
5f8f6f2cdc929b48ad8065ed,FBA Prep Service,false,false,Lorton,VA,false,"",,Lorton,VA,22079,38.692865,-77.204031,1,place,false,false,false,false,Fairfax County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-77.204031, 38.692865]","",5.604620099316906,"","",69,Woodbridge,2651 Prince William Pkwy,Woodbridge,VA,22192
5f8f6f2cdc929b48ad8065fa,false,Whole Foods,17900 East 32nd Ave #30,Aurora,CO,80011,"",,Aurora,CO,80011,39.758585,-104.777663,1,rooftop,17900,E 32nd Ave,Ste,30,Adams County,US,City of Aurora,"",Point,"[-104.777663, 39.758585]","",11.396046102450663,"","",177,Smoky Hill,6369 S. Southlands Pkwy,Aurora,CO,80016
5f8f6f2cdc929b48ad8065fb,false,Whole Foods,211 BDC Parkway,Braselton,GA,30517,"",,Braselton,GA,30517,34.102359,-83.776608,1,rooftop,211,Bdc Pkwy,false,false,Jackson County,US,Jackson,"",Point,"[-83.776608, 34.102359]","",12.60078870019841,"","",122,Mall of Georgia,3206 Buford Dr,Buford,GA,30519
5f8f6f2cdc929b48ad8065fd,false,Whole Foods,400 East Johnson Ave,Chesire,CT,06410,"",,Cheshire,CT,06410,41.553173,-72.874387,1,rooftop,400,E Johnson Ave,false,false,New Haven County,US,Connecticut Geospatial Information Systems Council,"",Point,"[-72.874387, 41.553173]","",14.41650128017918,"","",142,Rocky Hill,1519 Silas Deane Hwy,Rocky Hill,CT,06067
5f8f6f2cdc929b48ad8065ff,false,Whole Foods,1555 Cabin Branch Dr,Landover,MD,20785,"",,Hyattsville,MD,20785,38.912413,-76.903449,1,rooftop,1555,Cabin Branch Dr,false,false,Prince George's County,US,Prince Georges,"",Point,"[-76.903449, 38.912413]","",19.737628768266973,"","",200,Columbia,8230 Gateway Overlook Dr,Elkridge,MD,21075
5f8f6f2cdc929b48ad806600,false,Whole Foods,1905 Clarkson Way,Hyattsville,MD,20785,"",,Hyattsville,MD,20785,38.915957,-76.902111,1,rooftop,1905,Clarkson Way,false,false,Prince George's County,US,Prince Georges,"",Point,"[-76.902111, 38.915957]","",19.482141982532344,"","",200,Columbia,8230 Gateway Overlook Dr,Elkridge,MD,21075
5f8f6f2cdc929b48ad806602,UCO1,Prime Hub,480 E. 55th Ave,Denver,CO,80216,"",,Denver,CO,80216,39.796353,-104.98001,1,range_interpolation,480,E 55th Ave,false,false,Adams County,US,TIGER/Line® dataset from the US Census Bureau,"",Point,"[-104.98001, 39.796353]","",10.511361529820174,"","",74,Denver West,14255 W. Colfax,Golden,CO,80401
5f8f6f2cdc929b48ad806604,UAZ1/DPX1,Prime Hub,500 S 48th St,Phoenix,AZ,85034,"",,Phoenix,AZ,85034,33.443083,-111.979149,1,rooftop,500,S 48th St,false,false,Maricopa County,US,Maricopa,"",Point,"[-111.979149, 33.443083]","",8.573444004493595,"","",31,Ahwatukee,5005 E. Ray Rd,Phoenix,AZ,85044
5f8f6f2cdc929b48ad806607,UGA1/UGA2,Prime Hub,2302 Marietta Blv NW,Atlanta,GA,30318,"",,Atlanta,GA,30318,33.818342,-84.451368,1,rooftop,2302,Marietta Blvd NW,false,false,Fulton County,US,City of Atlanta,"",Point,"[-84.451368, 33.818342]","",5.550192233756215,"","",57,Buckhead,"1 Buckhead Loop NE, Ste 130",Atlanta,GA,30326
5f8f6f2cdc929b48ad806609,UIN1,Prime Hub,710 South Girls School Road,Indianapolis,IN,46231,"",,Indianapolis,IN,46231,39.755392,-86.29286,1,rooftop,710,S Girls School Rd,false,false,Marion County,US,Statewide,"",Point,"[-86.29286, 39.755392]","",2.6999558864802005,"","",131,West Indy,10299 East US 36,Avon,IN,46123
